JD;mag;uncert;band;by;comCode;compStar1;compStar2;charts;comment;transformed;airmass;val;cmag;kmag;starName;obsAffil;mtype;adsRef;digitizer;credit;obsID;fainterThan;obsType;software;obsName;obsCountry
2460146.72150;12.315;0.003;V;FJQ;;000-BKD-528;000-BKD-533;X28727UI;NA |CMAGINS=12.857|CREFERR=0.047|CREFMAG=11.948|CX=1.2773|KMAGINS=14.697|KMAGSTD=13.788|KMAGTRAN=13.792|KREFERR=0.046|KREFMAG=13.801|KX=1.2800|TAVER=2.60|TV_BV=0.0100|TV_BVERR=0.0030|VERR=0.003|VMAGINS=13.220|VMAGSTD=12.311|VX=1.2791;1;1.276;Z;12.857;14.697;SN 2023IXF;AAVSO;STD;;;;1300572850;0;CCD;MAXIM DL VERSION 5.23;Foster, James;US
2460146.72241;13.354;0.005;B;FJQ;;000-BKD-528;000-BKD-533;X28727UI;NA |CMAGINS=13.125|CREFERR=0.068|CREFMAG=12.572|CX=1.2806|KMAGINS=15.223|KMAGSTD=14.670|KMAGTRAN=14.771|KREFERR=0.091|KREFMAG=14.699|KX=1.2834|TAVER=2.60|TB_BV=0.3080|TB_BVERR=0.0050|VERR=0.005|VMAGINS=13.783|VMAGSTD=13.230|VX=1.2825;1;1.279;Z;13.125;15.223;SN 2023IXF;AAVSO;STD;;;;1300572686;0;CCD;MAXIM DL VERSION 5.23;Foster, James;US
2460146.72333;13.354;0.005;B;FJQ;;000-BKD-528;000-BKD-533;X28727UI;NA |CMAGINS=13.136|CREFERR=0.068|CREFMAG=12.572|CX=1.2841|KMAGINS=15.218|KMAGSTD=14.654|KMAGTRAN=14.754|KREFERR=0.091|KREFMAG=14.699|KX=1.2869|TAVER=2.60|TB_BV=0.3080|TB_BVERR=0.0050|VERR=0.005|VMAGINS=13.796|VMAGSTD=13.232|VX=1.2859;1;1.282;Z;13.136;15.218;SN 2023IXF;AAVSO;STD;;;;1300572687;0;CCD;MAXIM DL VERSION 5.23;Foster, James;US
2460146.72425;13.341;0.004;B;FJQ;;000-BKD-528;000-BKD-533;X28727UI;NA |CMAGINS=13.141|CREFERR=0.068|CREFMAG=12.572|CX=1.2875|KMAGINS=15.188|KMAGSTD=14.619|KMAGTRAN=14.696|KREFERR=0.091|KREFMAG=14.699|KX=1.2903|TAVER=2.60|TB_BV=0.3080|TB_BVERR=0.0050|VERR=0.004|VMAGINS=13.792|VMAGSTD=13.223|VX=1.2894;1;1.285;Z;13.141;15.188;SN 2023IXF;AAVSO;STD;;;;1300572688;0;CCD;MAXIM DL VERSION 5.23;Foster, James;US
2460146.72515;13.334;0.005;B;FJQ;;000-BKD-528;000-BKD-533;X28727UI;NA |CMAGINS=13.146|CREFERR=0.068|CREFMAG=12.572|CX=1.2909|KMAGINS=15.207|KMAGSTD=14.633|KMAGTRAN=14.726|KREFERR=0.091|KREFMAG=14.699|KX=1.2938|TAVER=2.60|TB_BV=0.3080|TB_BVERR=0.0050|VERR=0.005|VMAGINS=13.790|VMAGSTD=13.216|VX=1.2928;1;1.289;Z;13.146;15.207;SN 2023IXF;AAVSO;STD;;;;1300572689;0;CCD;MAXIM DL VERSION 5.23;Foster, James;US
2460146.72608;13.354;0.005;B;FJQ;;000-BKD-528;000-BKD-533;X28727UI;NA |CMAGINS=13.141|CREFERR=0.068|CREFMAG=12.572|CX=1.2945|KMAGINS=15.236|KMAGSTD=14.667|KMAGTRAN=14.779|KREFERR=0.091|KREFMAG=14.699|KX=1.2974|TAVER=2.60|TB_BV=0.3080|TB_BVERR=0.0050|VERR=0.005|VMAGINS=13.795|VMAGSTD=13.226|VX=1.2964;1;1.292;Z;13.141;15.236;SN 2023IXF;AAVSO;STD;;;;1300572690;0;CCD;MAXIM DL VERSION 5.23;Foster, James;US
2460146.72716;11.521;0.004;I;FJQ;;000-BKD-528;000-BKD-533;X28727UI;NA |CMAGINS=13.131|CREFERR=0.063|CREFMAG=11.134|CX=1.2987|KMAGINS=14.703|KMAGSTD=12.706|KMAGTRAN=12.693|KREFERR=0.074|KREFMAG=12.698|KX=1.3016|TAVER=2.60|TI_VI=-0.0440|TI_VIERR=0.0050|VERR=0.004|VMAGINS=13.513|VMAGSTD=11.516|VX=1.3006;1;1.297;Z;13.131;14.703;SN 2023IXF;AAVSO;STD;;;;1300572971;0;CCD;MAXIM DL VERSION 5.23;Foster, James;US
2460146.72790;11.529;0.004;I;FJQ;;000-BKD-528;000-BKD-533;X28727UI;NA |CMAGINS=13.120|CREFERR=0.063|CREFMAG=11.134|CX=1.3016|KMAGINS=14.684|KMAGSTD=12.698|KMAGTRAN=12.684|KREFERR=0.074|KREFMAG=12.698|KX=1.3045|TAVER=2.60|TI_VI=-0.0440|TI_VIERR=0.0050|VERR=0.004|VMAGINS=13.510|VMAGSTD=11.524|VX=1.3035;1;1.300;Z;13.120;14.684;SN 2023IXF;AAVSO;STD;;;;1300572972;0;CCD;MAXIM DL VERSION 5.23;Foster, James;US
2460146.72864;11.528;0.004;I;FJQ;;000-BKD-528;000-BKD-533;X28727UI;NA |CMAGINS=13.124|CREFERR=0.063|CREFMAG=11.134|CX=1.3045|KMAGINS=14.690|KMAGSTD=12.700|KMAGTRAN=12.686|KREFERR=0.074|KREFMAG=12.698|KX=1.3075|TAVER=2.60|TI_VI=-0.0440|TI_VIERR=0.0050|VERR=0.004|VMAGINS=13.512|VMAGSTD=11.522|VX=1.3065;1;1.303;Z;13.124;14.690;SN 2023IXF;AAVSO;STD;;;;1300572973;0;CCD;MAXIM DL VERSION 5.23;Foster, James;US
2460146.72939;11.521;0.003;I;FJQ;;000-BKD-528;000-BKD-533;X28727UI;NA |CMAGINS=13.119|CREFERR=0.063|CREFMAG=11.134|CX=1.3075|KMAGINS=14.669|KMAGSTD=12.684|KMAGTRAN=12.669|KREFERR=0.074|KREFMAG=12.698|KX=1.3105|TAVER=2.60|TI_VI=-0.0440|TI_VIERR=0.0050|VERR=0.003|VMAGINS=13.501|VMAGSTD=11.516|VX=1.3095;1;1.306;Z;13.119;14.669;SN 2023IXF;AAVSO;STD;;;;1300572974;0;CCD;MAXIM DL VERSION 5.23;Foster, James;US
2460146.73014;11.522;0.004;I;FJQ;;000-BKD-528;000-BKD-533;X28727UI;NA |CMAGINS=13.117|CREFERR=0.063|CREFMAG=11.134|CX=1.3106|KMAGINS=14.679|KMAGSTD=12.696|KMAGTRAN=12.683|KREFERR=0.074|KREFMAG=12.698|KX=1.3136|TAVER=2.60|TI_VI=-0.0440|TI_VIERR=0.0050|VERR=0.004|VMAGINS=13.500|VMAGSTD=11.517|VX=1.3125;1;1.309;Z;13.117;14.679;SN 2023IXF;AAVSO;STD;;;;1300572975;0;CCD;MAXIM DL VERSION 5.23;Foster, James;US
2460146.732397;11.784;0.002;R;FSRA;;REF119;CHK117;X28731DZ;;0;1.336;Z;15.898;15.682;SN 2023IXF;AAVSO;STD;;;;1299650646;0;CCD;MAXIM DL VERSION 6.30;Futcher, Stephen;GB
2460146.739178;12.292;0.003;V;FSRA;;REF119;CHK117;X28731DZ;;0;1.366;Z;16.431;16.244;SN 2023IXF;AAVSO;STD;;;;1299650657;0;CCD;MAXIM DL VERSION 6.30;Futcher, Stephen;GB
2460146.743142;13.403;0.009;B;FSRA;;REF119;CHK117;X28731DZ;;0;1.385;Z;17.470;17.165;SN 2023IXF;AAVSO;STD;;;;1299650668;0;CCD;MAXIM DL VERSION 6.30;Futcher, Stephen;GB
2460146.74693;11.509;0.004;I;FSRA;;REF119;CHK117;X28731DZ;;0;1.404;Z;16.799;16.646;SN 2023IXF;AAVSO;STD;;;;1299650679;0;CCD;MAXIM DL VERSION 6.30;Futcher, Stephen;GB
2460147.38980;11.674;0.0099;R;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->R 2/SNR USED FOR MERR.;0;1.168;Z;;11.623;SN 2023IXF;GEOS;STD;;;;1299655272;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.39018;11.666;0.0097;R;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->R 2/SNR USED FOR MERR.;0;1.169;Z;;11.640;SN 2023IXF;GEOS;STD;;;;1299655273;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.39056;11.670;0.0097;R;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->R 2/SNR USED FOR MERR.;0;1.170;Z;;11.640;SN 2023IXF;GEOS;STD;;;;1299655274;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.39094;11.668;0.0098;R;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->R 2/SNR USED FOR MERR.;0;1.170;Z;;11.640;SN 2023IXF;GEOS;STD;;;;1299655275;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.39132;11.689;0.0100;R;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->R 2/SNR USED FOR MERR.;0;1.171;Z;;11.648;SN 2023IXF;GEOS;STD;;;;1299655276;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.39583;12.3;;Vis.;OJR;;119;;AAVSO;;;;Z;;;SN 2023IXF;;;;;;1299655282;0;Visual;;Ripero, Jose;ES
2460147.39617;12.316;0.020;CV;AMIF;;ENSEMBLE;128;X28729PL;42X5S250G|KMAGINS=-5.929|KMAGSTD=12.766|KREFERR=0.031|KREFMAG=12.751|VMAGINS=-6.379;0;;Z;;12.766;SN 2023IXF;AAVSO;STD;;;;1299655378;0;CCD;VPHOT 4.0.35;Ashchepkau, Mikhail;BY
2460147.39727;12.331;0.0066;V;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541841;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V 2/SNR USED FOR MERR.;0;1.187;Z;;11.972;SN 2023IXF;GEOS;STD;;;;1299655267;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.39800;12.345;0.0066;V;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541841;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V 2/SNR USED FOR MERR.;0;1.189;Z;;11.994;SN 2023IXF;GEOS;STD;;;;1299655268;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.39848;12.365;0.005;V;TRT;;ENSEMBLE;128;X28720CB;;0;1.348;Z;;12.842;SN 2023IXF;MCSE;STD;;;;1299653957;0;CCD;NOAO/IRAF V2.16.1;Tordai, Tamás;HU
2460147.39873;12.332;0.0065;V;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541841;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V 2/SNR USED FOR MERR.;0;1.191;Z;;11.977;SN 2023IXF;GEOS;STD;;;;1299655269;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.39947;12.326;0.0065;V;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541841;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V 2/SNR USED FOR MERR.;0;1.194;Z;;11.979;SN 2023IXF;GEOS;STD;;;;1299655270;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.40020;12.339;0.0065;V;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541841;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V 2/SNR USED FOR MERR.;0;1.196;Z;;11.991;SN 2023IXF;GEOS;STD;;;;1299655271;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.400880;12.313;0.003;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.28;Z;;14.050;SN 2023IXF;AAVSO;STD;;;;1299655137;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.40136;13.266;0.0081;B;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->B MAX(STDEV:2/SNR) USED FOR MERR.;0;1.199;Z;;12.638;SN 2023IXF;GEOS;STD;;;;1299655262;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.40208;13.267;0.0080;B;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->B MAX(STDEV:2/SNR) USED FOR MERR.;0;1.201;Z;;12.638;SN 2023IXF;GEOS;STD;;;;1299655263;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.402407;12.310;0.003;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.29;Z;;14.049;SN 2023IXF;AAVSO;STD;;;;1299655138;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.40355;13.285;0.0079;B;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->B MAX(STDEV:2/SNR) USED FOR MERR.;0;1.205;Z;;12.644;SN 2023IXF;GEOS;STD;;;;1299655264;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.404074;12.314;0.003;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.29;Z;;14.044;SN 2023IXF;AAVSO;STD;;;;1299655139;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.40428;13.275;0.0081;B;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->B MAX(STDEV:2/SNR) USED FOR MERR.;0;1.208;Z;;12.640;SN 2023IXF;GEOS;STD;;;;1299655265;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.40501;13.289;0.0079;B;AAUA;;ENSEMBLE;000-BKD-528;140338.5+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->B MAX(STDEV:2/SNR) USED FOR MERR.;0;1.210;Z;;12.656;SN 2023IXF;GEOS;STD;;;;1299655266;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Audejean, Maurice;FR
2460147.405579;12.316;0.003;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.30;Z;;14.038;SN 2023IXF;AAVSO;STD;;;;1299655140;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.40670;13.321;0.009;B;TRT;;ENSEMBLE;128;X28720CB;;0;1.397;Z;;13.542;SN 2023IXF;MCSE;STD;;;;1299653956;0;CCD;NOAO/IRAF V2.16.1;Tordai, Tamás;HU
2460147.407604;13.323;0.004;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.31;Z;;14.549;SN 2023IXF;AAVSO;STD;;;;1299655129;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.409815;13.343;0.004;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.31;Z;;14.536;SN 2023IXF;AAVSO;STD;;;;1299655130;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.412176;13.337;0.004;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.32;Z;;14.538;SN 2023IXF;AAVSO;STD;;;;1299655131;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.41319;12.5;;Vis.;ILE;;123;131;X28720CR;;;;Z;;;SN 2023ixf;MCSE;;;;;1299653955;0;Visual;;Illés, Elek;HU
2460147.414398;13.323;0.004;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.33;Z;;14.553;SN 2023IXF;AAVSO;STD;;;;1299655132;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.416505;11.758;0.003;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.34;Z;;13.642;SN 2023IXF;AAVSO;STD;;;;1299655133;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.418021;11.767;0.003;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.35;Z;;13.632;SN 2023IXF;AAVSO;STD;;;;1299655134;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.419699;11.766;0.003;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.36;Z;;13.646;SN 2023IXF;AAVSO;STD;;;;1299655135;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.421204;11.763;0.003;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.36;Z;;13.629;SN 2023IXF;AAVSO;STD;;;;1299655136;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460147.434;12.330;0.006;CV;PYG;;119;;AAVSO X28720XV;SLOOH;0;;Z;11.9;;SN 2023IXF;BAA-VSS;STD;;;;1299657358;0;CCD;AIP4WIN;Poyner, Gary;GB
2460147.43559;12.382;0.029;TG;WGUA;;131;117;X28720AUX;SLOOH - CANARY 2|CMAGINS=-6.403|CREFERR=0.044|CREFMAG=13.094|KMAGINS=-7.768|KMAGSTD=11.728|KREFERR=0.040|KREFMAG=11.735|VMAGINS=-7.115;0;1.390;Z;-6.403;-7.768;SN 2023IXF;AAVSO;STD;;;;1299689104;0;CCD;VPHOT 4.0.35;Williamson, Guy;GB
2460147.68403;12.4;;Vis.;KRB;;123;128;X28720X;;;;Z;;;SN 2023ixf;AAVSO;;;;;1299853135;0;Visual;;King, Robert;US
2460147.68785;13.430;0.038;B;UIS01;;ENSEMBLE;;230723;|VMAGINS=-7.692;0;1.290;Z;;;SN 2023IXF;;STD;;;;1299665977;0;CCD;VPHOT 4.0.35;Martin, John;US
2460147.69491;12.402;0.049;V;UIS01;;ENSEMBLE;;230723;|VMAGINS=-9.177;0;1.260;Z;;;SN 2023IXF;;STD;;;;1299665978;0;CCD;VPHOT 4.0.35;Martin, John;US
2460147.70140;11.840;0.036;R;UIS01;;ENSEMBLE;;230723;|VMAGINS=-9.879;0;1.330;Z;;;SN 2023IXF;;STD;;;;1299665979;0;CCD;VPHOT 4.0.35;Martin, John;US
2460147.71657;13.457;0.013;B;CCHD;;119;123;X28721FH;|OBSERVAT=SUPRA SOLEM OBSERVATORY|CMAGINS=-6.712|CREFMAG=12.572|KMAGINS=-6.269|KMAGSTD=13.035|KREFMAG=13.057|TBV=1.279|VMAGINS=-5.913;1;1.242;Z;-6.712;-6.269;SN 2023IXF;AAVSO;STD;;;;1299655947;0;CCD;VPHOT 4.0.35;CYNAMON, CHARLES;US
2460147.71947;12.349;0.009;V;CCHD;;119;123;X28721FH;|OBSERVAT=SUPRA SOLEM OBSERVATORY|CMAGINS=-7.532|CREFMAG=11.948|KMAGINS=-7.179|KMAGSTD=12.298|KREFMAG=12.319|TVR=1.129|VMAGINS=-7.121;1;1.251;Z;-7.532;-7.179;SN 2023IXF;AAVSO;STD;;;;1299655945;0;CCD;VPHOT 4.0.35;CYNAMON, CHARLES;US
2460147.72222;11.781;0.009;R;CCHD;;119;123;X28721FH;|OBSERVAT=SUPRA SOLEM OBSERVATORY|CMAGINS=-7.454|CREFMAG=11.528|KMAGINS=-7.141|KMAGSTD=11.834|KREFMAG=11.911|TR_VR=-0.181|VMAGINS=-7.175;1;1.260;Z;-7.454;-7.141;SN 2023IXF;AAVSO;STD;;;;1299655946;0;CCD;VPHOT 4.0.35;CYNAMON, CHARLES;US
2460147.96319;12.3;;V;TYGA;;ensemble;;ASTROART5.0;;0;;Z;;;SN 2023ixf;AAVSO;STD;;;;1299709057;0;CCD;;Tsao, Young Chiech;TW
2460147.96875;13.3;;B;TYGA;;ensemble;;ASTROART5.0;;0;;Z;;;SN 2023ixf;AAVSO;STD;;;;1299709058;0;CCD;;Tsao, Young Chiech;TW
2460147.97222;11.8;;R;TYGA;;ensemble;;ASTROART5.0;;0;;Z;;;SN 2023ixf;AAVSO;STD;;;;1299709059;0;CCD;;Tsao, Young Chiech;TW
2460148.3375;12.5;0.1;V;SGQ;;TYC 3852-1069-1;;X28784AAC;Asiago, Schmidt telescope 67/92;0;;Z;12.44;;SN 2023ixf;AAVSO;STD;;;;1299662486;0;CCD;;Sigismondi, Costantino;IT
2460148.33958;12.4;0.1;SG;SGQ;;TYC 3852-1069-1;;X28784AAC;Asiago, Schmidt telescope 67/92;0;;Z;12.425;;SN 2023ixf;AAVSO;STD;;;;1299662483;0;CCD;;Sigismondi, Costantino;IT
2460148.34167;13.4;0.1;B;SGQ;;TYC 3852-1069-1;;X28784AAC;Asiago, Schmidt telescope 67/92;0;;Z;12.62;;SN 2023ixf;AAVSO;STD;;;;1299669623;0;CCD;;Sigismondi, Costantino;IT
2460148.34375;12.0;0.1;SR;SGQ;;TYC 3852-1069-1;;X28784AAC;Asiago, Schmidt telescope 67/92;0;;Z;11.927;;SN 2023ixf;AAVSO;STD;;;;1299662487;0;CCD;;Sigismondi, Costantino;IT
2460148.34583;11.8;0.1;SI;SGQ;;TYC 3852-1069-1;;X28784AAC;Asiago, Schmidt telescope 67/92;0;;Z;11.773;;SN 2023ixf;AAVSO;STD;;;;1299662488;0;CCD;;Sigismondi, Costantino;IT
2460148.34792;14.7;0.1;SU;SGQ;;TYC 3852-1069-1;;X28784AAC;Asiago, Schmidt telescope 67/92;0;;Z;14.795;;SN 2023ixf;AAVSO;STD;;;;1299662490;0;CCD;;Sigismondi, Costantino;IT
2460148.36448;12.39;;V;BJOK;;CAL;;;;0;2.804;Z;13.85;;SN 2023IXF;;STD;;;;1299712872;0;CCD;FOTODIFSN 2.18;Berenguer, Jordi;ES
2460148.366898;12.346;0.003;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.18;Z;;14.036;SN 2023IXF;AAVSO;STD;;;;1299664239;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.368426;12.341;0.003;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.18;Z;;14.030;SN 2023IXF;AAVSO;STD;;;;1299664240;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.370058;12.337;0.003;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.19;Z;;14.042;SN 2023IXF;AAVSO;STD;;;;1299664241;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.371609;12.339;0.003;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.19;Z;;14.042;SN 2023IXF;AAVSO;STD;;;;1299664242;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.37231;11.82;;R;BJOK;;CAL;;;;0;2.806;Z;13.31;;SN 2023IXF;;STD;;;;1299712873;0;CCD;FOTODIFSN 2.18;Berenguer, Jordi;ES
2460148.373669;13.365;0.005;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.20;Z;;14.541;SN 2023IXF;AAVSO;STD;;;;1299664243;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.375868;13.351;0.005;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.21;Z;;14.551;SN 2023IXF;AAVSO;STD;;;;1299664244;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.376;12.5;;Vis.;WMCA;;123;128;X28720X;;;;Z;;;SN 2023ixf;AAVSO;;;;;1299664266;0;Visual;;Werner, Marcus;CN
2460148.378194;13.373;0.005;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.21;Z;;14.538;SN 2023IXF;AAVSO;STD;;;;1299664245;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.380405;13.362;0.005;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.22;Z;;14.528;SN 2023IXF;AAVSO;STD;;;;1299664246;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.382465;11.785;0.003;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.23;Z;;13.641;SN 2023IXF;AAVSO;STD;;;;1299664247;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.383993;11.791;0.003;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.23;Z;;13.627;SN 2023IXF;AAVSO;STD;;;;1299664248;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.385660;11.778;0.003;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.24;Z;;13.644;SN 2023IXF;AAVSO;STD;;;;1299664249;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.386607;13.476;0.087;B;IMA;;ENSEMBLE;;X28721WN;;0;1.290;Z;;;SN 2023IXF;UAI;STD;;;;1299982476;0;CCD;TYCHO 10.6.1;Iozzi, Marco;IT
2460148.387095;12.347;0.132;V;IMA;;ENSEMBLE;;X28721WN;;0;1.292;Z;;;SN 2023IXF;UAI;STD;;;;1299982496;0;CCD;;Iozzi, Marco;IT
2460148.387187;11.788;0.003;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.24;Z;;13.639;SN 2023IXF;AAVSO;STD;;;;1299664250;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460148.387523;11.882;0.289;R;IMA;;ENSEMBLE;;X28721WN;;0;1.293;Z;;;SN 2023IXF;UAI;STD;;;;1299982478;0;CCD;TYCHO 10.6.1;Iozzi, Marco;IT
2460148.3951;12.330;0.004;CV;PYG;;119;;AAVSO X28720XV;SLOOH;0;;Z;11.9;;SN 2023IXF;BAA-VSS;STD;;;;1299666070;0;CCD;AIP4WIN;Poyner, Gary;GB
2460148.414079;12.294;0.010;V;LPEB;;000-BKD-527;000-BKD-528;X28720CB;;0;1.345;Z;11.735;11.948;SN 2023ixf;BAV;STD;;;;1299664267;0;CCD;;Lindner, Peter;DE
2460148.56489;13.444;0.021;B;DEY;;000-BKD-527;;X28720DS;ATIK490EX + ES100;1;1.140;Z;-12.273;;SN 2023IXF;AAVSO;STD;;;;1299669570;0;CCD;;DeYoung, James;US
2460148.56598;12.336;0.008;V;DEY;;000-BKD-527;;X28720DS;ATIK490EX + ES100;1;1.142;Z;-12.347;;SN 2023IXF;AAVSO;STD;;;;1299669565;0;CCD;EXCEL + APT 3.0.8;DeYoung, James;US
2460148.56661;11.840;0.008;R;DEY;;000-BKD-527;;X28720DS;ATIK490EX + ES100;1;1.143;Z;-12.539;;SN 2023IXF;AAVSO;STD;;;;1299669569;0;CCD;;DeYoung, James;US
2460148.56741;11.531;0.011;I;DEY;;000-BKD-527;;X28720DS;ATIK490EX + ES100;1;1.145;Z;-11.876;;SN 2023IXF;AAVSO;STD;;;;1299669568;0;CCD;EXCEL + APT 3.0.8;DeYoung, James;US
2460148.60128;12.347;0.009;V;JENJ;;119;117;X28720AZB;180 SECONDS X 1|CMAGINS=-8.015|CREFERR=0.047|CREFMAG=11.948|KMAGINS=-8.236|KMAGSTD=11.727|KREFERR=0.040|KREFMAG=11.735|VMAGINS=-7.615;0;1.142;Z;-8.015;-8.236;SN 2023IXF;AAVSO;STD;;;;1299669624;0;CCD;VPHOT 4.0.35;Jenkins, Jamey;US
2460148.603912;12.4766;;V;MJAX;;ENSEMBLE;;K;;0;;Z;;;SN 2023IXF;AAVSO;STD;;;;1304024159;0;CCD;MANUAL;Medin, Jacob;
